-47.614,-47.783,-48,-48,-48,-48.222,-47.778,-47.133,-46.5,-46.45,-46.8,-46.235,-46.222,-46.556,-47,-46.918,-46.59,-46.444,-46.444,-46.889,-47.333,-46.889,-46.5,-46.756,-47.652,-48.185,-47.119,-47.393,-47.836,-48.279,-47.571,-45,-48.667,-47.554,-46.197,-45.317,-45.544,-45.515,-45.545,-45.556,-44.722,-44.056,-43.806,-44.133,-45.583,-45.617,-46.44,-47.632,-49.5,-48.37,-46,-46,-45.837,-45.153,-45,-44.5,-43.5,-45,-43.948,-42.897,-41.845,-40.794,-39.792,-39.55,-40.75,-41.25,-40.583,-39.95,-39.55,-39.15,-38.833,-38.733,-39.089,-39.157,-38.938,-38.719,-38.5,-39.278,-39.179,-39.75,-38.503
-47.711,-47.539,-47.803,-48,-48,-48.429,-47.769,-47.124,-46.488,-46.442,-46.735,-46.235,-46.222,-46.556,-46.5,-46,-46,-46.1,-46.4,-46.7,-46.976,-46.659,-46.5,-46.512,-46.644,-47.444,-46.651,-45.86,-45.114,-44.571,-45.25,-46,-45.915,-44.979,-45.144,-45.25,-45.544,-45.562,-45.545,-45.556,-44.908,-44.522,-44.65,-44.183,-45.099,-46.5,-47.222,-47,-49.5,-48.185,-45.107,-43.5,-43.5,-43.825,-44.067,-43.808,-43.5,-43.278,-43.056,-42.214,-41.548,-41.11,-40.818,-40.175,-40.679,-40.911,-40.768,-40.927,-41.974,-40.994,-40.013,-39.533,-39.889,-39.957,-39.738,-39.519,-39.3,-39.463,-39.482,-39.3,-39.02
-47.818,-47.783,-48,-48,-48,-48.038,-47.733,-47.091,-46.455,-46.676,-46.823,-46.286,-46,-46,-46,-46,-46,-46.1,-46.4,-46.708,-46.889,-46.37,-46.2,-46.512,-46.703,-47.444,-46.519,-45.75,-45.375,-45.477,-46,-46,-45.4,-44.607,-44.822,-45.15,-45.383,-45.75,-46,-46,-45.556,-45.556,-45.156,-44.489,-45.484,-44.958,-44.6,-47.2,-49.5,-48.049,-44.81,-43.572,-43.5,-43.625,-43.917,-43.583,-42.739,-41.725,-41.016,-40.794,-40.572,-40.233,-40.1,-40.1,-40.5,-40.75,-40.75,-40.725,-40.525,-40.325,-40.125,-40.146,-40.534,-40.795,-40.363,-39.932,-39.5,-39.463,-39.482,-39.3,-39.026
-48.167,-47.689,-48,-48,-48.216,-48.8,-48.116,-47.209,-46.455,-46.423,-46.823,-46.44,-46.156,-46.48,-46.111,-46,-46.224,-46.489,-46.444,-46.815,-46.889,-46.37,-46.2,-46.512,-46.517,-46.606,-45.94,-45.659,-45.609,-46,-45.722,-45.523,-45.5,-46,-46,-45.191,-45.586,-45.862,-46,-46,-45.814,-45.594,-44.838,-44.444,-45.246,-44.9,-47.7,-49.25,-49.4,-49.018,-45.091,-43.818,-43.5,-43.7,-43.78,-43.38,-42.731,-41.581,-41.25,-41.625,-40.875,-40.26,-40.28,-40.083,-40.417,-40.69,-40.75,-40.725,-40.525,-40.325,-40.125,-40.103,-40.394,-40.524,-40.081,-39.791,-39.643,-40.1,-40.508,-40,-40.322
-47.983,-47.762,-48,-48,-48,-48.8,-47.837,-47.041,-46.467,-46.44,-46.419,-46.7,-46.667,-47,-46.6,-46.2,-46,-46.074,-46.429,-46.8,-46.873,-46.455,-46.25,-46.512,-46.491,-46.102,-45.909,-45.688,-45.496,-45.5,-45.5,-45.5,-45.471,-45.958,-45.777,-45.2,-45.6,-45.963,-45.808,-45.5,-45.5,-45.39,-44.569,-44.8,-44.879,-44.5,-47.833,-48.972,-47.614,-45.117,-44.435,-43.6,-43.25,-43.75,-43.6,-42.9,-42.5,-42.425,-42.134,-41.836,-41.419,-40.8,-40.349,-40.111,-40,-40,-41.19,-40.927,-40.642,-40.69,-40.907,-39.748,-39.486,-39.761,-39.703,-39.868,-40.034,-39.071,-40.929,-41.067,-41.714
-47.444,-47.756,-48,-48,-47.815,-47.667,-46.776,-46.898,-46.717,-46.438,-46.407,-46.7,-47,-47.213,-46.634,-46.122,-46.161,-46.75,-47,-46.871,-46.553,-46.6,-47.5,-47.4,-46.3,-45.96,-45.875,-45.5,-45.875,-45.875,-45.556,-45.5,-46,-45.894,-45.644,-45.491,-46.804,-46.574,-46.241,-45.256,-44.75,-44.8,-45,-44.917,-44.566,-44.472,-46.455,-49.667,-46.444,-43.793,-43.833,-43.938,-44.455,-44,-43.6,-43,-43,-42.7,-42.225,-41.675,-41.363,-41.913,-41.915,-41.275,-40.644,-40,-41.07,-43.421,-42.238,-43.019,-44.086,-41.057,-38.172,-38.172,-38.511,-38.762,-39.059,-39.5,-43.077,-43.077,-45.5
-47.444,-47.7,-47.9,-48,-47.689,-46.889,-46.521,-46.966,-46.798,-46.46,-46.61,-47.372,-47.6,-47.38,-46.8,-46,-46.311,-47.032,-47.22,-46.844,-46.444,-46.778,-47.412,-47.898,-47.49,-46.2,-45.872,-45.747,-46,-46,-45.7,-45.8,-46.333,-46,-45.714,-45.68,-46.556,-46.701,-45.167,-44.71,-45.075,-45.9,-46.233,-45.559,-44.719,-44.259,-45.133,-49.133,-46.378,-44.438,-43.625,-44.25,-44.9,-44.2,-43.1,-42.953,-43.529,-42.813,-42.25,-41.917,-41.5,-40.856,-42.176,-43.087,-41.435,-40.395,-43.395,-43.254,-42.567,-43.9,-45.1,-45.9,-46.7,-42.96,-42.085,-43.556,-45.026,-44.313,-45.441,-47.95,-45.75
-47.4,-47.4,-47.8,-47.6,-46.8,-46.889,-46.489,-46.8,-46.8,-46.489,-46.636,-47.436,-47.196,-47.2,-46.583,-46,-46.8,-47.375,-47.4,-46.8,-46.4,-46.455,-47.796,-48.831,-48,-46.298,-45.688,-45.7,-45.917,-45.643,-45.5,-46,-47.111,-46.706,-46.039,-45.579,-45.312,-45.063,-45.571,-44.765,-45.113,-45.955,-46.881,-46.312,-44.74,-44.356,-46.233,-49.933,-49.739,-47.1,-43.75,-44.738,-45.333,-44.345,-43.1,-42.96,-42.858,-42.5,-42.109,-41.761,-41.321,-40.737,-42.541,-43.704,-41.712,-40.496,-43.967,-43.62,-42.567,-43.965,-45.358,-46.296,-47.234,-47.581,-47.762,-47.922,-47.99,-47.1,-44.036,-48.339,-49
-47.4,-47.733,-48.143,-48.333,-47.778,-46.895,-47.1,-47.033,-47,-46.692,-46.714,-47.45,-47.545,-47.145,-46.4,-46,-46.8,-47.6,-47.8,-47.2,-46.4,-45.5,-46.256,-46.389,-46,-46,-45.6,-46.07,-46,-45.566,-45.513,-46.176,-48.556,-47.556,-46.467,-45.2,-46.35,-46.1,-45.85,-44.84,-45.479,-46.574,-47.357,-47.04,-45.303,-44.5,-45.25,-49.087,-46.378,-44.176,-43.7,-44.5,-46.1,-45.6,-43.75,-43.383,-44.672,-42.934,-42.152,-41.689,-41.225,-40.761,-42.857,-43.4,-41.4,-41.024,-44.439,-45.235,-45.353,-45.471,-45.588,-46.425,-47.342,-47.885,-48.047,-48.164,-48.28,-47.601,-44.399,-48.702,-49.318
-48.204,-48.144,-48.143,-48.333,-47.8,-47,-47.333,-47.3,-46.872,-46.433,-46.4,-46.591,-47.227,-47.327,-46.8,-46,-46.8,-47.6,-47.6,-46.806,-46.06,-45.509,-45.545,-45.8,-47.645,-46.143,-46.4,-46.425,-46.332,-45.922,-45.545,-47.045,-48.556,-47.6,-46.467,-45.2,-46,-46.188,-45.5,-45.111,-45.547,-46.623,-47.725,-46.777,-44.801,-44.688,-45.781,-49.652,-49.733,-47.133,-44.6,-46.02,-46.804,-46.068,-44,-43.45,-44.846,-43.068,-42.204,-41.81,-41.415,-41.01,-43,-43.442,-41.4,-41.067,-44.649,-45.591,-45.644,-45.57,-45.647,-46.588,-47.529,-48.062,-48.188,-48.312,-48.438,-47.827,-44.741,-48.864,-49.077
-47.978,-48.002,-48.143,-48.357,-48,-47.2,-47.3,-47.357,-47.026,-46.515,-46.408,-46.576,-47.09,-47.4,-46.8,-46,-46.8,-47.556,-47.778,-46.978,-46.4,-47.1,-47.923,-49,-48,-46.6,-46.52,-46.4,-46.267,-45.914,-45.571,-47.196,-49,-47.696,-46.5,-45.5,-45.545,-46.273,-45.762,-45.263,-45.791,-46.955,-47.926,-47.175,-45.286,-44.688,-49.294,-50.624,-49.556,-47.133,-44.222,-46.05,-47.017,-46.2,-43.333,-44.222,-45.26,-42.796,-42.224,-41.823,-41.422,-41.021,-41.366,-41.753,-42.139,-41.957,-44.418,-45.945,-46.001,-46.086,-46.294,-47.176,-48.059,-45.875,-42.333,-42.775,-43.217,-43.658,-44.909,-48.909,-50.111
-47.4,-47.4,-47.714,-47.782,-47.451,-47.2,-47.25,-47.435,-47.176,-46.788,-46.788,-47.455,-47.455,-47.4,-46.789,-46,-46.667,-47.37,-48,-47,-46.4,-45.8,-45.926,-46.778,-46,-46.6,-46.5,-46.077,-46.147,-46.727,-45.6,-47.438,-48.937,-47.783,-47.051,-45.756,-46.357,-47.271,-46.617,-45.138,-44.971,-46.523,-48.273,-47.081,-45.281,-44.385,-45.462,-45.875,-47.778,-44.75,-44.222,-46.05,-47.017,-46.2,-44.167,-43.667,-45.044,-43.199,-42.733,-42.268,-41.803,-41.337,-44.237,-45.772,-45.63,-46.043,-46.318,-46.369,-46.557,-46.746,-46.941,-47.759,-48.553,-47.8,-46.91,-47.905,-48.9,-48.832,-45.739,-49.473,-50.423
-47.556,-47.911,-48,-47.782,-46.982,-46.98,-46.7,-46.808,-47,-46.485,-46.555,-46.755,-47.061,-47.327,-46.68,-46,-46.667,-46.932,-46.586,-45.706,-45.477,-45.477,-46.135,-47.083,-48.928,-46.6,-47.233,-47.667,-48,-47,-45.6,-47.136,-48.667,-48.222,-47.056,-45.246,-45.852,-46.583,-46.947,-46.727,-48,-47.915,-47.582,-47.218,-45.277,-45.533,-47.046,-46.914,-45.82,-44.657,-43.909,-44.782,-46.5,-46,-43.861,-44.222,-45.41,-44.148,-46.639,-46.852,-46.931,-47.009,-47.088,-46.816,-43.571,-42.082,-44.775,-46.728,-46.88,-47.033,-47.185,-47.875,-48.625,-46.5,-41.5,-40.528,-42.149,-43.77,-46.333,-49.836,-50.4
-48,-48,-48,-47.8,-47,-46.98,-46.792,-47.125,-47,-46.5,-46.455,-47.24,-47.516,-47.321,-46.79,-46,-45.6,-45.852,-46.056,-45.444,-45.444,-45.444,-46.333,-46.368,-46.2,-46.6,-47.173,-47.637,-48,-47.021,-47.086,-47.309,-47.604,-47.979,-46.361,-45.37,-46.186,-46.462,-46.942,-46.621,-47.505,-48.217,-48.435,-47.6,-45.771,-45.042,-49.697,-50.75,-47.4,-44.333,-43.824,-44.765,-45.136,-45.318,-44.206,-44.667,-46.381,-46.581,-46.781,-46.9,-47.029,-47.159,-47.288,-47.418,-44.142,-42.32,-44.823,-46.728,-46.88,-47.033,-47.185,-44.5,-41.6,-41.387,-41.366,-42.059,-43.235,-44.412,-47,-50.1,-50.5
-48,-48,-48,-47.8,-47,-47,-47.5,-47.85,-47.25,-46.769,-46.526,-47.268,-47.5,-47.3,-46.5,-46,-45.5,-46.037,-45.895,-47.29,-46.492,-46.669,-48.24,-48.785,-47.938,-47.083,-46.98,-47.756,-48.556,-47.056,-46.07,-47.16,-48.667,-48.067,-46.361,-45.738,-46.781,-47.297,-46.942,-46.271,-46.551,-46.832,-47.151,-47.18,-46.108,-44.091,-49.391,-50.633,-47.4,-44.39,-44.037,-45.704,-46.92,-46.25,-44.655,-44.667,-46.667,-46.848,-47.048,-47.186,-47.282,-47.378,-47.401,-47.421,-43.575,-42.75,-45.05,-46.728,-46.88,-47.033,-47.185,-47.586,-47.374,-47.162,-43.6,-42.132,-43.479,-44.826,-46.6,-49.127,-50.5
-48,-48,-48,-47.8,-47,-47,-46.7,-46.833,-47.5,-47.5,-46.733,-47.094,-47.531,-47.318,-46.5,-46,-46.037,-46.766,-47.772,-47,-46.571,-47.2,-48.4,-48.667,-48,-47.089,-46.98,-47.756,-48.556,-47.389,-46,-47.353,-48.735,-47.556,-45.711,-45.911,-47.118,-47.706,-47.234,-45.732,-44.682,-45.094,-46,-46.667,-44.928,-44.125,-49.204,-51.041,-47.9,-44.783,-44.037,-45.704,-46.92,-47.12,-46.222,-45.009,-46.241,-45.488,-46.153,-47.341,-47.361,-47.381,-47.401,-47.421,-43.575,-42.586,-44.731,-46.821,-46.882,-47.032,-47.182,-47.8,-48.6,-47.2,-43.695,-41.188,-42.89,-44.968,-47.968,-51.047,-51.333
-48.151,-48.158,-48.161,-47.861,-48,-47.2,-47.5,-47.9,-47.5,-46.5,-46.5,-47.082,-47.556,-47.417,-46.656,-46,-47.071,-48,-48.5,-47.45,-45.902,-46.842,-48.4,-48.667,-48,-47.235,-47.237,-47.911,-49.111,-47.611,-46.118,-46.019,-46.568,-46.023,-45.306,-45.911,-48.25,-48.667,-47.145,-45.824,-44.6,-46.333,-46.76,-47,-46.048,-44.395,-48.932,-50.923,-48.5,-45.739,-44.789,-45.789,-46.92,-46.75,-45.693,-45.306,-46.616,-45.982,-46.521,-47.477,-47.42,-47.38,-47.4,-47.42,-44.292,-42.961,-45.454,-47.421,-47.421,-47.421,-47.421,-47.518,-47.756,-48.486,-49.261,-49.316,-48.968,-47.286,-49.755,-51.977,-53.385
-48.233,-48.433,-48.556,-48.556,-48.373,-47.275,-47,-48,-47.5,-47.5,-46.75,-47.082,-47.556,-47.417,-46.8,-46,-48.17,-48.851,-47.607,-46.5,-45.5,-47.125,-48.375,-48.667,-48,-47.235,-47,-48.1,-48.071,-46.982,-46.097,-47.5,-49,-47.032,-45.306,-46.111,-48.719,-48.5,-48.568,-47.722,-44.722,-46.576,-49,-47.617,-46.529,-45.182,-48.644,-51.778,-47.778,-46.317,-45.175,-47,-48.5,-46.889,-45.893,-45.679,-47.111,-46.528,-46.819,-46.722,-45.498,-44.558,-46.025,-47.034,-45.316,-44.079,-47.105,-48.889,-48.667,-48.444,-48.222,-48.756,-49.597,-50.438,-51.279,-52.12,-50.8,-49.9,-53.5,-53.959,-51
-48,-48.25,-48.855,-48.432,-47.95,-47.622,-48.243,-48.5,-47.75,-46.9,-46.5,-47.081,-47.302,-47.34,-47.349,-47.444,-47.865,-47.85,-47.004,-45.995,-45.888,-47.439,-48.4,-48.667,-47.942,-47.194,-47.611,-48.5,-48.2,-46.88,-46,-47.1,-49,-47.4,-46.156,-46.556,-49.803,-51.896,-49.688,-48.124,-47.875,-49.089,-50.083,-49.283,-48.12,-47.67,-48.978,-51.778,-48.489,-46.657,-45.806,-47.633,-50.1,-49.676,-48.963,-48.556,-50.111,-48.068,-48.125,-46.732,-46.517,-46.178,-45.766,-45.322,-44.877,-45.707,-49.992,-52.722,-53.013,-53.304,-53.595,-50.006,-47.549,-48.139,-48.728,-49.318,-50.089,-52.042,-56.375,-57.75,-57.343
-48.333,-48.351,-49,-48.344,-47.78,-47.509,-47.444,-48.12,-47.92,-46.844,-46.444,-47.111,-47.593,-47.797,-47.944,-47.444,-48.377,-48.76,-47.4,-46.468,-46.182,-47.636,-48.9,-48.964,-47.8,-47,-47.8,-48.82,-48.42,-46.88,-46,-47.1,-48.673,-47.439,-46.511,-46.542,-48.292,-52.643,-49.212,-48,-47.959,-49.082,-50.6,-49.36,-48.102,-49.01,-51.141,-51.706,-50.694,-47.812,-46.519,-48.143,-48.857,-47.958,-48.036,-49.562,-49.85,-47.423,-50.1,-51.792,-52.031,-52.303,-52.66,-51.866,-48.857,-47.185,-53.086,-55.296,-55.423,-55.622,-55.821,-51.964,-48.195,-47.989,-48.641,-48.624,-51.01,-53.45,-57.5,-60.25,-59.5
-48.117,-48.289,-48.872,-48.516,-47.829,-47.456,-47.444,-48.408,-48.24,-47.051,-46.361,-46.917,-47.583,-48,-47.854,-47.417,-48.388,-48.878,-48.647,-48,-47,-48,-48.882,-49.3,-48.5,-47,-47.8,-49.089,-48.689,-48.178,-46.963,-47.667,-49.082,-48,-46.444,-47.051,-49.143,-53.657,-50.167,-48.042,-48.076,-49.24,-49.76,-48.485,-47.763,-47.111,-46.643,-47.214,-46.75,-46.038,-46.132,-46.5,-47.648,-47.722,-47.904,-49.545,-50.721,-46.976,-48.421,-51.022,-51.068,-51.674,-52.41,-51.866,-48.857,-47.185,-53.086,-55.299,-55.527,-55.855,-56.286,-53.682,-52.503,-52.561,-51.222,-53,-55.936,-55.864,-58.141,-60.625,-59.5
-48.185,-48.649,-49.111,-49.3,-48.745,-47.727,-47.444,-47.976,-48.632,-47.158,-46.164,-47.115,-47.867,-48.245,-47.5,-47,-48.073,-49.024,-49,-48,-47,-48,-49.103,-49.55,-48.5,-47,-48.462,-49.664,-50.068,-48.838,-47.932,-48.556,-48.034,-47.248,-46.027,-47.111,-50.268,-52.821,-48.799,-47.65,-46.5,-47.5,-48.5,-46.667,-47.333,-48.286,-49.118,-49.382,-48.5,-46.278,-47.389,-50.22,-51.644,-49.385,-47.556,-47.969,-50.912,-47.714,-46.462,-50.462,-51.218,-51.975,-52.732,-52.467,-49.133,-47.01,-51.743,-53.253,-53.499,-56.006,-56.351,-57.353,-58.652,-57.517,-58.907,-59.892,-60.877,-55.722,-59.703,-61.062,-59.5
-48.185,-48.289,-49.025,-49.017,-48.05,-47.556,-47.427,-47.342,-48.455,-46.693,-46.44,-47.226,-47.867,-48.245,-47.5,-47,-47.667,-48.019,-48.057,-48,-47,-48,-49.118,-50,-48.416,-47.221,-47.135,-48.684,-50.089,-48.709,-47.746,-48.565,-49.623,-47.576,-46.114,-47.25,-50.268,-50.306,-48.719,-47.702,-46.837,-47.269,-48.5,-46.75,-47.185,-48.219,-49.362,-51.767,-50.292,-47.25,-47.65,-50.458,-52.492,-51.19,-48.776,-46.462,-48.84,-49.421,-45.154,-45.484,-45.865,-47.514,-52.234,-52.467,-49.133,-47.799,-52.862,-54.424,-47.442,-45.653,-52.224,-52.911,-55.083,-60.114,-60.576,-61.038,-61.5,-56.5,-60.167,-61.25,-59.931
-48.185,-48.289,-49.025,-49.017,-48.05,-47.556,-47,-46.524,-47.5,-46.357,-46.42,-47.284,-47.964,-48.333,-47.676,-47.05,-47.667,-48.091,-48.091,-48,-47,-48,-49.2,-50.5,-48.82,-47.219,-47.277,-48.857,-50.667,-49.293,-47.6,-48.8,-47.017,-46.878,-46.179,-47.25,-52.226,-55,-48.719,-47.702,-46.893,-49.5,-49.966,-47.708,-49.333,-48.19,-49.333,-51.805,-51.186,-48.806,-48,-50.915,-52.983,-51.5,-48.722,-48.957,-51.5,-50.935,-50.206,-46.947,-46.615,-50.615,-52.234,-52.467,-52.084,-53.51,-54.936,-56.091,-49.456,-44.105,-54.105,-58.94,-60.405,-61.333,-61.722,-62.111,-62.5,-57.891,-60.178,-60.222,-60.026
-48.533,-48.642,-49.025,-49.017,-48.036,-47.582,-46.916,-46.746,-47.045,-46.014,-46.249,-46.846,-47.746,-48.889,-48.889,-47.6,-49.427,-50.031,-50.111,-48.385,-47,-48,-49.356,-50.8,-48.7,-46.75,-47.417,-49.385,-50.732,-49.556,-47.556,-48.356,-49.62,-49.15,-47.35,-47.38,-49.915,-53.983,-48.719,-47.702,-48.547,-49.6,-49.819,-50.038,-48.307,-49.135,-51.107,-52.35,-51.521,-49.206,-48.13,-50.199,-52.75,-52.371,-49.957,-49.732,-51.869,-50.972,-50.334,-48.472,-46.589,-50.615,-50.042,-48.045,-46.117,-48.958,-54.266,-56.331,-49.456,-44.052,-45.176,-48.016,-59.053,-61.872,-62.459,-63.046,-62.529,-59.1,-61.3,-62.7,-60.895
-48.556,-48.444,-49.279,-49.32,-48.727,-47.727,-46.923,-47.433,-49.5,-48,-46.516,-47.537,-48.279,-48.889,-48.889,-47.6,-49.6,-50.031,-49.926,-48,-47.455,-48.733,-49.733,-51,-49.3,-47.375,-48.35,-50.385,-51.61,-49.956,-47.556,-56.304,-57.457,-51.907,-46.974,-47.147,-48.458,-48.708,-48.722,-47.72,-49.167,-50.438,-50.629,-50.4,-48.426,-49.647,-51.2,-52.2,-51.667,-49.067,-48.394,-50.05,-50.265,-50.224,-49.442,-49.743,-51.154,-49.408,-48.022,-47.285,-46.547,-47.858,-47.775,-45.571,-45.956,-51.689,-56.331,-58.615,-59.563,-50.916,-50.258,-56.314,-62.35,-62.937,-60.458,-58.209,-58.116,-58.023,-61.3,-61.5,-60.145
-48.556,-49.052,-49.396,-49.213,-48.654,-47.654,-47.969,-48.8,-50.125,-48.5,-46.5,-46.867,-47.556,-48.889,-47,-47.455,-48.95,-48.832,-50.222,-49.6,-47.556,-48.556,-49.733,-51,-49.3,-47.675,-48.675,-50.827,-52,-50.766,-55.66,-60.553,-60.214,-54.643,-49.071,-46.853,-47.986,-48.889,-48.722,-47.722,-48.296,-49.185,-50.441,-51.226,-47.429,-47.039,-48.114,-51.143,-51.867,-49.431,-48.7,-51.5,-53.167,-52.6,-50.673,-52.935,-51.244,-50.711,-50.178,-48.66,-47.023,-46.333,-46.222,-46,-47.681,-52.833,-56.159,-58.34,-60.521,-62.503,-54.148,-61,-58.488,-58.395,-58.302,-58.209,-58.148,-58.23,-62.3,-63.2,-59.711
-49.125,-49.19,-49.48,-49,-47.45,-46.54,-47.646,-48.931,-50.5,-48.5,-46.5,-46.938,-47.5,-48.459,-46.261,-46.125,-46.471,-48.303,-48.339,-48,-47.556,-48.542,-49.733,-51,-49.3,-47.7,-49.31,-51.3,-52.819,-53.386,-52.2,-56,-54.111,-49.913,-47.464,-46.286,-46.286,-47.595,-49.426,-47.833,-49.222,-50.58,-51.691,-51.847,-48.656,-46.847,-48.276,-51.505,-52.25,-49.615,-48.962,-51.812,-53.74,-52.748,-50.05,-49.797,-51.244,-49.463,-47.728,-47.178,-46.632,-46.275,-46.458,-46.55,-48.278,-51.643,-54.714,-57.786,-60.379,-62.493,-60.415,-62.9,-60.565,-61.086,-61.607,-62.081,-62.267,-62.453,-64.3,-63.543,-60.084
-49.4,-48.857,-48.87,-48.288,-47.222,-46.539,-47.642,-48.94,-50.5,-48.9,-47.6,-47.25,-48.178,-48.414,-46.231,-46.229,-46.831,-48.597,-50.364,-48,-47.652,-48.296,-49.71,-51.25,-49.65,-48.554,-49.7,-51.261,-52.651,-52.506,-51.444,-51.579,-51.404,-50.427,-47.413,-46.354,-46.309,-47.595,-49.5,-47.833,-48.481,-49.617,-51.32,-51.875,-49.308,-46.487,-47.735,-48.926,-49.727,-49.769,-49.2,-52,-54,-52.707,-50.39,-49.588,-51.257,-48.878,-48.362,-47.916,-47.271,-47.126,-51.516,-49.733,-47.905,-50.218,-52.657,-55.096,-58.214,-61.847,-60.785,-61.714,-59.894,-59.027,-59.237,-59.447,-60.469,-61.76,-64.282,-62.773,-58.932
-49.051,-47.982,-47.367,-47.571,-48.884,-49.167,-50.129,-50.636,-50.254,-49.132,-47.964,-47.605,-48.571,-48.25,-46.286,-46.389,-48,-50,-50.271,-48,-47.6,-48.701,-50.786,-51.8,-51,-49.4,-50.5,-52.043,-52.267,-49.694,-47.778,-50.384,-52.805,-53.111,-49.8,-48.919,-51.25,-54.25,-54.483,-52.067,-50.748,-50.474,-53.563,-52.25,-49.35,-47.139,-50.245,-53.14,-52.714,-50.296,-49.307,-52,-54,-53.073,-51.153,-50.927,-51.619,-48.67,-47.352,-46.034,-48.077,-51.477,-54.876,-55.423,-52.407,-51.522,-50.538,-54.655,-58.958,-58.772,-58.058,-58.585,-57.911,-56.535,-58.011,-59.575,-61.138,-62.702,-64.148,-61.88,-58.368
-49.709,-48.4,-48.3,-48.674,-49.784,-49.667,-49.65,-50.5,-50.522,-50.519,-49.361,-48.852,-49.519,-49.306,-49.139,-49.472,-49.111,-50.716,-52.272,-52.88,-52.303,-51.7,-52.75,-52.8,-50.7,-49.5,-51.5,-53.968,-53.271,-51.659,-48.556,-51.722,-55.667,-52.571,-49.787,-48.944,-50.778,-54.647,-58.25,-55.031,-53.719,-52.813,-55.698,-54.203,-51.996,-50.818,-52.867,-54.754,-53.024,-52.444,-50.556,-52.206,-55,-53.752,-52.467,-51.5,-49.967,-48.623,-48.604,-48.584,-51.451,-54.373,-57.232,-57.773,-56.158,-55.862,-59.842,-56.529,-54.342,-54.179,-52.395,-49.32,-55.675,-56.105,-56.737,-57.368,-58,-58.632,-59.552,-59.771,-59.182
-49.538,-49.956,-51.494,-51.612,-51,-50.565,-51,-51.493,-51.466,-51,-49.667,-51.614,-52.052,-49.476,-49.373,-50.615,-50.533,-50.652,-52,-51.838,-52.258,-52.5,-53.567,-53.7,-51.8,-49,-51.353,-54.059,-54.111,-51.54,-50.5,-52.611,-55.667,-52.946,-50.274,-47.603,-49.6,-53.565,-58.929,-57.242,-54.861,-53.652,-56.741,-56.667,-56.127,-53.462,-50.614,-50.104,-49.25,-50.929,-53.73,-54.336,-55.401,-55.75,-56.25,-55.167,-53.45,-51.733,-50.467,-49.651,-48.836,-50.087,-51.369,-52.973,-55.873,-57.545,-54.591,-51.636,-50.362,-50.103,-51.286,-53.347,-54.694,-55.683,-55.982,-56.857,-58.044,-59.231,-60.141,-60.817,-58.727
-49.308,-48.815,-50.739,-52.067,-50.95,-50.5,-51,-52,-51.433,-50.542,-49.302,-48.019,-47.424,-47.625,-48.219,-50.594,-50.267,-50.712,-51.176,-50.431,-51.053,-51.811,-53.2,-52.35,-49.873,-49.267,-51.97,-53.929,-55.606,-57.055,-56.9,-57.5,-56.806,-54.667,-52.13,-49.186,-47.296,-48.852,-54.241,-51.019,-52,-55.361,-58.5,-58.259,-56.714,-53.345,-50.904,-50.351,-52.323,-54.656,-59,-57.946,-57.568,-57.189,-56.682,-55.982,-55.536,-53.966,-51.15,-50.138,-49.118,-48.959,-51.216,-53.533,-55.849,-57.939,-58.915,-57,-54.746,-53.877,-55.732,-59.263,-56.083,-53.7,-57.44,-57.843,-57.746,-58.666,-60.2,-61.2,-59.986
-47.714,-48.05,-50.063,-52.013,-50.95,-50.5,-51,-51.926,-51.702,-50.468,-48.568,-47.152,-47.524,-47.839,-48.72,-50.442,-51.248,-50.848,-51.24,-50.394,-51,-51.811,-53.2,-52.35,-49.5,-49.353,-52.5,-55.5,-57.2,-53.921,-54.581,-57.217,-56.908,-54.889,-52.533,-49.467,-49.059,-50.25,-60,-51.019,-51.091,-53.579,-57.547,-56.321,-55.15,-53.714,-53.286,-51.973,-50.344,-50.238,-53.79,-56.042,-55.388,-55.975,-57.734,-59.057,-58.94,-54.702,-51.78,-51.034,-50.288,-49.542,-50.161,-53.346,-56.461,-57.721,-57.488,-57.631,-57.854,-58.756,-60.677,-62.193,-57.472,-55.074,-54.284,-55.803,-57.328,-58.809,-60.142,-60.78,-60.9
-47.714,-47.771,-49.943,-51.76,-50.44,-50.455,-51.329,-51.972,-51.455,-50,-48.363,-47.992,-49.093,-49.613,-49.408,-50.4,-50.4,-50.983,-51.8,-50.6,-50.735,-51.571,-53.218,-52.432,-49.432,-49.267,-52.2,-55.479,-57.164,-54.6,-51.222,-55.516,-56.986,-54.928,-52.627,-50.321,-51.782,-55.803,-59,-51.5,-51.218,-53.93,-57.843,-56.482,-53.928,-54.456,-58.375,-54.362,-54.472,-52.163,-53.222,-54.591,-54.803,-56,-57.852,-58.873,-59.378,-57.003,-54.139,-52.322,-51.576,-50.831,-50.085,-51.359,-52.62,-52.646,-53.108,-53.57,-54.222,-55.333,-52.485,-53.393,-58.462,-55.977,-55.138,-56.353,-57.658,-58.963,-60,-60.25,-60.5
